review_id,review_datetime,mem_no,age,gender,order_no,review_shop_no,review_shop_nm,shop_owner_no,review_product_id,review_product_nm,review_menu_id,review_menu_name,review_menu_recommendation,star_point,review_display_status,review_display_type,review_block_type,review_block_reason,is_review_rider_evaluation_good,is_review_rider_evaluation_bad,display_image_count,review_contents,review_image_path,ceo_review_contents,part_svc,part_date
25462fe1efc1531f6f92553f54c53c5a36e97c8f6f637e8bf96011a0,2023-06-03 19:29:51,4491a02512f82a21259ebb5e027cfe7710a716571c81bf22b5aeca75,43,FEMALE,31aab54b56312261bc493a0ed54b31feb489416cd8429f8af407e7c2,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""112731618"", ""107393097"", ""114956174"", ""1000448000"", ""107401974""]","[""[밀키트] 33떡볶이 오리지널"", ""라볶이"", ""쿨피스캔(복숭아맛)"", ""김말이"", ""33 오뎅""]","[""NONE"", ""NONE"", ""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,맛있습니다,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/6/3/01h20cwtezt3nmmjj914ph2ta8.jpg""]","",FOOD,2023-06-03
263744694ae177c47df5c22833e91b0153f48d77e09d08e9d678714b,2023-03-22 22:55:06,6620888c4e9b32bb2613db80b82dc6e8f766f4a116b583013cda8824,39,MALE,eafcd60f1c3ed91ba4597959730fe3d68a87a5ab733226b9c8552597,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107394366"", ""107395875"", ""107401743""]","[""스팸 꼬마김밥(4줄)"", ""양념순살치킨(닭다리살 온리)"", ""®인기® 추억의 인천쫄면""]","[""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,CEO_ONLY,"","",1,0,3,스팸김밥에 스팸이 빠졌어요 ㅠㅠ 내일 연락드릴게요 환불 부탁드립니드,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/3/22/01gw4sm5cv9gg70dspf7wfwgpf.jpg"", ""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/3/22/01gw4sm5cpt6p8ker99b64mehj.jpg"", ""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/3/22/01gw4sm5cgwf4e3r0wtq1bscfy.jpg""]","",FOOD,2023-03-22
271b81475598624f578f12575a2605ec9500e560199444d0873c4453,2023-01-22 13:34:20,e9ad043338cd35a21f01d5a424190c267b952e1f7ea1eff612ee7208,40,FEMALE,384dc794d2ec3f354804e221b9bb19aa6f654860b34065e6f7cdcbb5,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107393400"", ""107393342"", ""107393364"", ""107401633""]","[""어묵 꼬마김밥(4줄)"", ""®강추®모듬 꼬마김밥(6줄)"", ""계란 꼬마김밥(4줄)"", ""New 가마보꼬 어묵우동""]","[""NONE"", ""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,0,원래 맛있는건 알고요떡국떡을 서비스로 주셔서 넘놀라고 감동했슴다ㅎㅎ아이들이 놀러와 정신없어서 사진은 못찍었지만 넘 잘먹었습니다 :,[],"",FOOD,2023-01-22
2a078b0bca158d6e956e43a5e1dd0c7f019b1bf83cb334487d256fdd,2023-03-05 15:15:23,1354ed4eaa10af34cfcfa4329872605b302e6c699035e06574aee04b,35,FEMALE,0af632bbdb3444761bd073e26ed89541bc59050bd0e37295ebb73173,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107395451"", ""145710525""]","[""야채튀김"", ""®33데이특별세트®국물떡볶이+스팸김밥+찰순대(무료증정)""]","[""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,1,늘 맛있게 먹고있습니다 떡볶이는 여기가 최고인거 같아요!!,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/3/5/01gtr6j6ae5rtvqxa1e0bejtte.jpg""]","",FOOD,2023-03-05
2ae60a8a6be7a5f36b06cf64bfa2250d1d8dd6f42c751f8ad2f830c1,2023-05-29 12:31:52,898f4777789fa0f315fe4c1074c3674907a475361a1c16626c06a9fb,0,"",8c769bf31033c375be5c6ce14fd453a8a4118bf1d506a7bb0825b9ca,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107393342"", ""107401743""]","[""®강추®모듬 꼬마김밥(6줄)"", ""®인기® 추억의 인천쫄면""]","[""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,0,"",,"",FOOD,2023-05-29
2c1acced2de796e5d7ff0cbe379158ffa78c50ce8cccbf300be42a67,2023-04-20 20:31:05,152f7771c610859f856c4be1fc47fc180933b11422479154f90671f2,48,FEMALE,639ef88d8f808304e071db54ce34e391224f7ad8178d32b7b1bdf0c1,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392903"", ""107393342"", ""107393769""]","[""국물떡볶이"", ""®강추®모듬 꼬마김밥(6줄)"", ""참치 꼬마김밥(4줄)""]","[""GOOD"", ""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,0,아이들이 너무 잘먹었어요! 김밥 다 맛있고 떡볶이도 매콤달콤하다고 해요,,"",FOOD,2023-04-20
2c6b6a40b1ec77cf95adaa526948ad856693e8777c36c0dd6f62fa82,2023-05-07 20:33:45,f21f0f51eae2b86d751fa7187fff094f58bdef7bfe3e5a65a1a73da6,40,FEMALE,9dae418f06d0c643d400762dcb9397a53a3d524eb1a8c42d17e95229,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392183"", ""154952161""]","[""밀떡세트(국물떡볶이+김밥+순대+튀김)"", ""100원의 행복""]","[""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,1,양도 넉넉하고 괜찮았어요실수로 5천원쿠폰을 다운로드못하구 시켰네용ㅜ그래도 맛있게 잘먹었습니다.치즈주문이 누락된 줄 알았는데 아래에 다 가라앉아있더라구요^^;;쥐포튀김도 맛나요^^,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/5/7/01gztztcz5hc9e4xawqfyy8xgc.jpg""]","",FOOD,2023-05-07
2c991648d0894c44e62e14b364d3789f03e6308bac5fa6b8c7775354,2023-05-09 23:48:43,2e8b949a192f26604877423f1c77c21d1e61efcaf358eddf3a721945,31,MALE,ec2a4f4e6a8dcb7ffca77bb8e16f3ee5e8ec0d74b2621d2313c37d6d,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392183"", ""154952161""]","[""밀떡세트(국물떡볶이+김밥+순대+튀김)"", ""100원의 행복""]","[""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,0,급하게 먹느라 사진 못 찍었네요ㅠㅠ역시 실망하지 않는 짱 맛!!!,,"",FOOD,2023-05-09
2c9fbd6c8186f644ad37fd58bd10a45535e55407055dcddc38758280,2023-01-25 21:21:47,0080bfe5bd240dc156ff5d6d54f1e21bd34e46abce4aecf4b8695687,33,FEMALE,fb05daa8f160d70957109dffe4f2dbc3c944d0fa7ea96008dff781c9,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""109217084"", ""107393769"", ""107393342""]","[""핫도그"", ""참치 꼬마김밥(4줄)"", ""®강추®모듬 꼬마김밥(6줄)""]","[""NONE"", ""GOOD"", ""NONE""]",5,DELETE,ALL,"","",1,0,0,"",[],"",FOOD,2023-01-25
2e0e0e794aeb6c1153d21633c62e34bb07554b6a2da6a85af613d5be,2023-01-14 11:57:34,357869f48cb19f392895d9765b90949d0045e6c4b48a4bcefa12ea1e,40,FEMALE,6ea3dad7f7f336e35b920726793bd67cccba38268248c147f788be3f,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107395464"", ""107401974"", ""107392874"", ""107392903"", ""107401758"", ""107393342""]","[""김말이 튀김"", ""33 오뎅"", ""짜장떡볶이 ®아이들에게 인기최고®"", ""국물떡볶이"", ""33 찰순대(내장 없음)"", ""®강추®모듬 꼬마김밥(6줄)""]","[""GOOD"", ""GOOD"", ""GOOD"", ""GOOD"", ""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,1,"","[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/1/14/01gpq3c0sya9vsb886kjq1xqbb.jpg""]","",FOOD,2023-01-14
2ee3997b886cfabf28d5ef527e3a6ab1e142b9eed868cce15b551870,2023-06-10 14:18:39,124dbcf397867524983a40b91d3dec2b93b33ea9cdd92c7ce962045e,43,FEMALE,bf97f2ce8cfb0f9c5437a80844bf979e93a1e235b4afd92f835bf301,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107393342"", ""107394979"", ""107392650"", ""112943745"", ""1000621779""]","[""®강추®모듬 꼬마김밥(6줄)"", ""®인기®모듬튀김"", ""®반응핫해® 로제떡볶이"", ""&돈까스토핑 두툼넙적한 1장&"", ""단골찬스메뉴 1개만 선택""]","[""GOOD"", ""GOOD"", ""GOOD"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,양도 많고 떡볶이도 맛있고 아이들과 먹기도 좋아요.,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/6/10/01h2hvw0kap16cvbqrf8qhwvsy.jpg""]","",FOOD,2023-06-10
3183098680a3e8b35d34c25bccb6707190232bfdae88a94dcae4cd92,2023-02-18 20:58:07,2b5e11aa54f4adecf641204de3f58ad06a5b6cf67aec007dfe4ee524,42,FEMALE,07cf05706e34ce755c122ff2db34990f4abbb2a017c93d5ea7cbd8a0,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107393342""]","[""®강추®모듬 꼬마김밥(6줄)""]","[""GOOD""]",5,DISPLAY,ALL,"","",1,0,0,"",[],"",FOOD,2023-02-18
32fd58c53b8fc55109016b38b93df5b16215059ce9a98962fca3abe4,2023-05-06 11:31:50,14a6d807a81c7f28265dbec5f2260f730be501fb7f4da00cad65a9c7,37,FEMALE,06f24d5e773384b190d9e5f2dd7bb583558208e02f2837fad3e332c0,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107395464"", ""107392874"", ""107393342"", ""154952161"", ""112942109""]","[""김말이 튀김"", ""짜장떡볶이 ®아이들에게 인기최고®"", ""®강추®모듬 꼬마김밥(6줄)"", ""100원의 행복"", ""®여름신상®33냉모밀""]","[""NONE"", ""NONE"", ""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,아이가 넘 맛있게 잘 먹었습니다^^  포장 및 배송도 잘 해주셔서 감사합니다!,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/5/6/01gzqeddwvz5hp4v5wv11hh01g.jpg""]","",FOOD,2023-05-06
335ffa168c013e7eeedc564c136a2232cabf9e14ceae2ead64faf9cf,2023-05-05 11:02:13,816d32a11454a25716e0cb28acb93a946103b3bbda0c03705b793867,38,FEMALE,63603122fdb32a639b8f8a9eb190d00e0ffd1919b937668b26e4f7f3,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107401758"", ""107393342"", ""107401974"", ""107394366"", ""154952161"", ""107392903""]","[""33 찰순대(내장 없음)"", ""®강추®모듬 꼬마김밥(6줄)"", ""33 오뎅"", ""스팸 꼬마김밥(4줄)"", ""100원의 행복"", ""국물떡볶이""]","[""NONE"", ""NONE"", ""NONE"", ""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,다 맛있어요,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/5/5/01gzmtaf709dappq9yzxxa45n0.jpg""]","",FOOD,2023-05-05
3492276d5c8406ec161516f73c12a61ec4eae70270ee326c47b7abf5,2023-01-31 10:54:02,3a62d808c36c56b3e064d14fc4aa5e4b237e774c0d93c9685cbecf05,38,MALE,d012e2898780bfd3937cd4ab8f7bf1d1c9fcee51f821d94ce632f576,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107394366"", ""107401758"", ""112731618"", ""107392903""]","[""스팸 꼬마김밥(4줄)"", ""33 찰순대(내장 없음)"", ""[밀키트] 33떡볶이 오리지널"", ""국물떡볶이""]","[""NONE"", ""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,0,리뷰 잘안남기는데 너무 맛있어요떡은 쫀득 소스도 괜찮구요김밥들도 굿밀키트 싸고 너무 좋아요,[],"",FOOD,2023-01-31
36563c571529edbb2b060a34841f00688ef2f615152481e83c663e55,2023-06-30 19:07:42,cac3e1535927798c8f16b66e9cf741e004406c91bb6d1334b8b9c244,45,FEMALE,f43d5634b420305df6d865ee9c2084c231617e28264945ce304a6637,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""1000621779"", ""107392183""]","[""단골찬스메뉴 1개만 선택"", ""밀떡세트(국물떡볶이+김밥+순대+튀김)""]","[""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,잘먹었읍니다.,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/6/30/01h45wbmweay20ezdq9m3t8gsj.jpg""]","",FOOD,2023-06-30
38b7cd42bbd9373edea7d06b8ff7acda9add3cd51c7018d25d7c9293,2023-05-13 13:41:01,102aebe5ec435feac01d916e2645f94d01d9928e0336df60b878d73f,0,"",13ade15f2839930daedd7ddc3da0c80d8a9a1be37e2a764b0b99506c,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107401758"", ""107395474"", ""107392686""]","[""33 찰순대(내장 없음)"", ""고구마튀김"", ""왕푸짐 쌀떡볶이(김말이2+계란1+납작당면)""]","[""NONE"", ""NONE"", ""NONE""]",3,DISPLAY,ALL,"","",1,0,0,자주 애용하는데요이번에 꾸덕한 쌀떡볶이로 먹어보고싶어서 주문했어요.좀 아쉽게도 쌀떡이 너무 단단하네요. 다시 밀떡으로 돌아가야할듯요,,"",FOOD,2023-05-13
3cef9a83125cbd43721a6db838221a7f40be452f83d75df4d1a74cab,2023-06-15 11:12:42,a27a5c90e61687b2c5b6ed26dc7d2413d8de8a1dabc0313d5f2eb33f,28,FEMALE,f9ca178f56fabc2a73bc38ac18a6a6b8dffa34459078770f96ab29a1,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392195"", ""1000621779""]","[""삼삼세트(삼삼떡볶이+계란김밥+모듬튀김)"", ""단골찬스메뉴 1개만 선택""]","[""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,너무 맛있어요!!!!!!! 떡볶이 튀김 특히 참치김밥 너무 맛있어용,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/6/15/01h2yd748awtdb0t475de121wr.jpg""]","",FOOD,2023-06-15
3dda10bd3fcda23c5830a0aa5b5a2ddd3beee1131c078846bcadd2de,2023-03-01 13:18:51,76416224c78cd778e17645f606a72ee19907b8ba176565866f3c7519,36,FEMALE,4e6a2adc6fdd4ce103612fd6f7661a240c8c125e155609eef1de85f7,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107393364"", ""107393769"", ""107392650"", ""107394366"", ""107393400""]","[""계란 꼬마김밥(4줄)"", ""참치 꼬마김밥(4줄)"", ""®반응핫해® 로제떡볶이"", ""스팸 꼬마김밥(4줄)"", ""어묵 꼬마김밥(4줄)""]","[""GOOD"", ""GOOD"", ""GOOD"", ""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,0,"",,"",FOOD,2023-03-01
3de798f634b6f47344e1446cad97141bf36368c021b4b42700068005,2023-05-07 19:06:09,8fa262b5ef8db100b4f8e58da965ee8bcb42e4d93ca0f3c95dec3701,41,FEMALE,89616f307ad5ff4200b206bcf88e1eb7060b3b81f2a8975472377bf7,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""154952161"", ""107394109"", ""107392252""]","[""100원의 행복"", ""치즈 꼬마김밥(4줄)"", ""쌀떡세트(쌀떡볶이+계란김밥+순대)""]","[""NONE"", ""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,1,"","[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/5/7/01gzttt0be8n7tmcqp2rzbww7g.jpg""]","",FOOD,2023-05-07
3e27deaf823df0b1e2db3e4c1981fe3d734b6e51684ff2bc3e59f5bb,2023-06-08 14:47:40,d209ad3dff83f3be160a36b784f6db3a7475187b6ae351b294d6ec99,38,FEMALE,53af9d2807d6ac9b29beac4e374537b975f730b4af1887cdaada7ee2,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392903"", ""113976201"", ""107401758"", ""107393769""]","[""국물떡볶이"", ""쥐포튀김"", ""33 찰순대(내장 없음)"", ""참치 꼬마김밥(4줄)""]","[""NONE"", ""NONE"", ""NONE"", ""NONE""]",3,DISPLAY,CEO_ONLY,"","",0,1,1,떡볶이가 다 쏟아져서 왔어요..ㅠ 보니까 뚜껑이 끝까지 안 닫혀있더라구요..그리고 순대가 너무 써서 몇개 더 먹어봤는데도 계속 써서 더 못 먹고 다 버렸어요..원래 좀 쓴맛인가요 아니면 상한걸까요..,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/6/8/01h2crqq0ct75db82340geecd2.jpg""]","",FOOD,2023-06-08
406de89b171dd6f133ccda0cfaafee24b91bf0ad2922ca1cd1f46106,2023-06-18 20:30:55,a61d3eaaae55e491ac0ab05d69838a498be84b6662d6c622b92a5305,38,FEMALE,571c7fd9e7325e62924a66040965168e68c8ee1e93810ea9996af4ee,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392183"", ""1000621779""]","[""밀떡세트(국물떡볶이+김밥+순대+튀김)"", ""단골찬스메뉴 1개만 선택""]","[""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,0,떡볶이 뚜껑이 살짝 열려있어서 국물이 새서 왔네요 먹는덴 문제 없었지만 처리하는덴 힘들었어요 처음 시켜봤는데 떡볶이 맛있네요 순한맛이지만 매운편이에요 튀김도 맛있어요! 특히 오징어 튀김 한개 들어있었는데 더 먹고 싶었어요 ㅎㅎ 떡볶이 김밥 순대 다 파는 가게 찾다가 시킨 곳인데 단골 예정입니다,,"",FOOD,2023-06-18
40759cc2498e5cb8acdf311700eb0b89f0c2595ecfaad8fa53eb12bc,2023-01-04 22:33:59,10d9de0ee5c757052ef26be0ec7070eb4840e5f186be7daef535ccb0,46,FEMALE,a28555c8f108d536ead482110a81a3108ac4e0c4841e6b8b043dc07e,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""136401093""]","[""나홀로세트2""]","[""GOOD""]",5,DISPLAY,ALL,"","",1,0,0,맛있게 잘 먹었습니다!라면 사리가 불지도 않고 매장에서 먹은 것처럼 따뜻하게 먹었어요.국물떢볶이 소스가 너무 맛있어서라면 사리 추가해서 막었더니 돼지 될거 같아요.대박 나세요,[],"",FOOD,2023-01-04
4109122e580760fb23a7f9ca3003ca1b6c86ce545e8c0f8cfa6f021b,2023-06-19 13:27:53,77a5d3616669f4f226d47c27f8ab8a9b5e733de3cc0a790bc82769d5,43,MALE,576c620c67e5f4e90ae3355ba456e2d95d34b794eb92a2e56303f6ad,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107401758"", ""139807367"", ""109216832"", ""107393769"", ""1000621779""]","[""33 찰순대(내장 없음)"", ""핵매운국물떡볶이(1인분)"", ""어묵사리(10개)"", ""참치 꼬마김밥(4줄)"", ""단골찬스메뉴 1개만 선택""]","[""NONE"", ""NONE"", ""NONE"", ""GOOD"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,0,맛있게잘먹었습니다,,"",FOOD,2023-06-19
420c7a36aef557e2fc5650f86b194312a6508f097004af1d46244db6,2023-01-23 19:55:25,e0f4a84c0fdbb7505ecf4d743d4eaa437b01fabf51f9c315ca9ab994,30,FEMALE,6c1be7c6c469269bdec65c3f1ae7d725a9a66dd8593537d758d2cd67,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107392686"", ""107401758""]","[""쌀떡볶이"", ""33 찰순대(내장 없음)""]","[""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,0,배민1 기사님배치가 연이어 지연되서... 아쉬웠지만... 음식은 여기가 맛있어요,[],"",FOOD,2023-01-23
426ee82f4321033a2ae0ea8117c263f6e3c01fcd9dc711f42ae4aa27,2023-06-24 13:26:02,50a3027a37ba3f1b2a0c668d7762791c0c924a6a1e62c1162137b34b,44,FEMALE,97eaf5a2c6f9a996631c04956e11c642717f674351cc0f76706f4896,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""1000621779"", ""107393364"", ""107393097"", ""107392903"", ""107393400"", ""107393769""]","[""단골찬스메뉴 1개만 선택"", ""계란 꼬마김밥(4줄)"", ""라볶이"", ""국물떡볶이"", ""어묵 꼬마김밥(4줄)"", ""참치 꼬마김밥(4줄)""]","[""NONE"", ""NONE"", ""GOOD"", ""NONE"", ""NONE"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,1,"","[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/6/24/01h3ntdqvpexgedqrjn7yjfn95.jpg""]","",FOOD,2023-06-24
428c538304c84939b094d1744e405b3cb293162d9821a6f2316a2d3f,2023-02-26 11:33:45,1f7e9657809c40fc659af988df8506ad880a808093657aae22596ce5,0,"",27db38494efcb505441db351fbb8ef6d556ed3ff20bdc92eebfe1833,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""131755067"", ""107395472"", ""107392903"", ""112731618""]","[""야끼만두(3개)"", ""어묵튀김"", ""국물떡볶이"", ""[밀키트] 33떡볶이 오리지널""]","[""GOOD"", ""NONE"", ""GOOD"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,0,"",[],"",FOOD,2023-02-26
42aea31c2be3016f1490ef92ce145032333b7976c321626a6168d5ec,2023-02-02 20:44:57,732f1fabe6c4815a05fbce61a564a7d7e45ae2d72592ba21e0974169,0,"",326de5a669567be2f8e0598e342fcf7ed2ad410be1afe8eb6fb96c56,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107393342"", ""107392686"", ""107402279""]","[""®강추®모듬 꼬마김밥(6줄)"", ""쌀떡볶이"", ""체다치즈(1장)""]","[""NONE"", ""NONE"", ""NONE""]",5,DISPLAY,ALL,"","",1,0,1,맛있게 잘먹었습니다!!,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/2/2/01gr8z3byddhhjh9fjdgshw7z8.jpg""]","",FOOD,2023-02-02
439053cbf7b012d9e9e1f7adb5ed3802e0fc46f94f0970b388a2bbeb,2023-04-01 16:16:23,04da714564a170929b4cf7df714cc1e308913d5446fcd2f1dd06852e,39,FEMALE,7d4840b865f09aa61338eb91ae330a8446ed44785324abefcf8409b4,10bcbccf3b3da3af70e28e69964e274fe47fcd8696ef4e0c82e946e6,33떡볶이&꼬마김밥 위례중앙점,d1409e0baf2bd091f0963e2c7c02d8c4f6232820cd82dd0b4518168b,"","","[""107394366"", ""109216016""]","[""스팸 꼬마김밥(4줄)"", ""가래떡세트(가래떡떡볶이+계란김밥+순대+모듬튀김)""]","[""GOOD"", ""GOOD""]",5,DISPLAY,ALL,"","",1,0,1,저희집 식구들 돌아가면 시킵니다❤️ 맛있어여!! 근데 오늘은 가래떡 떡볶이가 좀 딱딱하고 국물도 좀 덜 졸여진거 같았네요 ㅜㅜ 담번에는 더 맛있게 부탁드려요!,"[""https://img-cdn.baemin.com/bmreview-qh2e/i/2023/4/1/01gwxts9gdfj2swctzgfb5nar5.jpg""]","",FOOD,2023-04-01
